0.00,0.00,-0.16
0.00,0.00,-0.12
0.00,0.00,-0.11
0.00,0.00,-0.01
0.00,0.00,0.27
0.00,0.00,-0.20
0.00,0.00,-0.00
0.00,0.00,0.00
0.00,0.00,-0.29
0.00,0.00,-0.20
0.00,0.00,-0.05
0.00,0.00,-0.11
100.00,734.00,0.44
0.00,734.00,0.02
0.00,734.00,0.12
0.00,734.00,-0.10
0.00,0.00,-0.35
0.00,0.00,0.17
0.00,0.00,-0.15
0.00,0.00,-0.13
0.00,0.00,-0.08
0.00,0.00,-0.28
0.00,0.00,-0.28
0.00,0.00,-0.25
0.00,0.00,0.22
0.00,0.00,-0.17
0.00,0.00,-0.10
0.00,0.00,-0.29
0.00,0.00,-0.09
0.00,0.00,-0.08
0.00,0.00,0.07
0.00,0.00,0.02
0.00,0.00,-0.09
100.00,878.00,0.44
0.00,878.00,-0.22
0.00,878.00,-0.09
0.00,878.00,0.16
0.00,878.00,-0.04
0.00,878.00,0.34
0.00,878.00,0.10
0.00,878.00,0.33
0.00,878.00,-0.10
0.00,878.00,0.15
0.00,878.00,-0.05
0.00,878.00,-0.10
0.00,878.00,-0.16
0.00,878.00,-0.22
100.00,1856.00,0.45
0.00,0.00,0.13
0.00,0.00,-0.10
0.00,0.00,-0.09
0.00,0.00,-0.24
0.00,0.00,0.13
0.00,0.00,0.18
0.00,0.00,-0.24
0.00,0.00,-0.28
0.00,0.00,-0.08
100.00,574.00,0.44
0.00,574.00,0.02
0.00,574.00,-0.10
0.00,574.00,-0.27
0.00,574.00,-0.02
0.00,574.00,0.00
0.00,574.00,0.24
0.00,0.00,-0.09
100.00,609.00,0.45
0.00,609.00,-0.24
0.00,609.00,-0.08
0.00,609.00,-0.22
0.00,609.00,0.14
0.00,609.00,0.36
0.00,609.00,0.40
0.00,609.00,-0.15
0.00,609.00,-0.33
0.00,609.00,0.33
0.00,609.00,-0.08
0.00,609.00,-0.12
0.00,609.00,-0.05
0.00,609.00,-0.12
0.00,609.00,-0.17
100.00,493.00,0.44
0.00,493.00,-0.33
0.00,493.00,0.41
0.00,493.00,0.05
0.00,493.00,-0.03
0.00,493.00,-0.08
0.00,493.00,-0.18
0.00,493.00,-0.12
0.00,493.00,-0.16
0.00,493.00,-0.17
0.00,493.00,0.12
0.00,493.00,0.38
0.00,493.00,-0.14
0.00,493.00,-0.18
0.00,493.00,0.01
0.00,493.00,0.34
0.00,0.00,0.18
0.00,0.00,-0.02
100.00,583.00,0.44
0.00,583.00,-0.14
0.00,583.00,0.30
0.00,583.00,-0.12
0.00,583.00,-0.14
0.00,583.00,0.33
0.00,583.00,-0.21
0.00,583.00,0.07
0.00,583.00,-0.01
0.00,583.00,0.01
0.00,583.00,-0.06
0.00,583.00,0.13
0.00,583.00,-0.11
0.00,583.00,0.32
0.00,0.00,0.35
100.00,498.00,0.45
0.00,498.00,0.03
0.00,498.00,0.05
0.00,498.00,-0.24
0.00,498.00,0.23
0.00,498.00,-0.02
0.00,498.00,-0.10
0.00,498.00,0.33
0.00,498.00,-0.05
0.00,498.00,-0.25
100.00,1493.00,0.44
0.00,1493.00,-0.07
0.00,1493.00,-0.14
0.00,1493.00,0.24
0.00,1493.00,0.08
0.00,0.00,0.04
0.00,0.00,0.09
0.00,0.00,0.08
0.00,0.00,-0.15
0.00,0.00,-0.12
0.00,0.00,-0.04
0.00,0.00,0.27
0.00,0.00,-0.06
0.00,0.00,-0.15
0.00,0.00,-0.00
0.00,0.00,-0.16
0.00,0.00,0.14
0.00,0.00,0.04
100.00,920.00,0.45
0.00,920.00,-0.00
0.00,920.00,0.34
0.00,0.00,0.35
0.00,0.00,0.42
0.00,0.00,-0.16
0.00,0.00,0.01
0.00,0.00,0.41
0.00,0.00,0.25
0.00,0.00,-0.17
0.00,0.00,-0.16
0.00,0.00,0.05
0.00,0.00,-0.01
0.00,0.00,-0.05
0.00,0.00,0.07
0.00,0.00,0.13
0.00,0.00,-0.07
0.00,0.00,-0.07
0.00,0.00,0.02
0.00,0.00,0.05
0.00,0.00,-0.10
0.00,0.00,0.25
0.00,0.00,0.11
0.00,0.00,0.37
0.00,0.00,-0.13
0.00,0.00,0.24
0.00,0.00,0.09
0.00,0.00,0.28
0.00,0.00,-0.03
0.00,0.00,0.18
0.00,0.00,-0.25
0.00,0.00,0.19
0.00,0.00,-0.13
0.00,0.00,0.02
0.00,0.00,0.20
0.00,0.00,-0.11
0.00,0.00,-0.20
0.00,0.00,-0.04
100.00,477.00,0.44
0.00,477.00,-0.19
0.00,477.00,-0.06
0.00,477.00,0.01
0.00,477.00,-0.10
0.00,477.00,0.36
0.00,477.00,0.39
0.00,477.00,-0.28
0.00,477.00,-0.16
100.00,1298.00,0.43
0.00,1298.00,0.02
0.00,1298.00,0.01
0.00,1298.00,0.35
100.00,914.00,0.44
0.00,914.00,0.17
0.00,914.00,-0.09
100.00,1795.00,0.45
0.00,1795.00,-0.03
0.00,1795.00,-0.05
0.00,1795.00,-0.24
0.00,1795.00,-0.06
0.00,1795.00,0.18
100.00,2593.00,0.42
0.00,2593.00,-0.08
0.00,2593.00,0.03
0.00,2593.00,-0.14
100.00,3157.00,0.44
0.00,3157.00,-0.12
0.00,3157.00,-0.15
100.00,777.00,0.45
0.00,777.00,-0.18
100.00,1630.00,0.44
0.00,1630.00,-0.02
100.00,2618.00,0.44
0.00,2618.00,-0.02
0.00,2618.00,0.39
0.00,2618.00,-0.05
0.00,2618.00,0.01
0.00,2618.00,0.19
0.00,2618.00,0.20
100.00,3475.00,0.45
0.00,3475.00,0.22
0.00,3475.00,-0.16
0.00,3475.00,-0.06
100.00,4164.00,0.44
100.00,571.00,0.43
0.00,571.00,0.09
0.00,571.00,0.01
100.00,1472.00,0.42
0.00,1472.00,-0.01
0.00,1472.00,0.02
0.00,1472.00,0.04
0.00,1472.00,-0.02
100.00,2121.00,0.45
0.00,2121.00,-0.08
0.00,2121.00,0.10
100.00,2920.00,0.44
100.00,3402.00,0.44
0.00,3402.00,-0.09
0.00,3402.00,-0.10
100.00,4384.00,0.43
0.00,4384.00,0.06
0.00,0.00,-0.10
0.00,0.00,-0.08
100.00,838.00,0.44
100.00,1345.00,0.45
100.00,2162.00,0.43
0.00,2162.00,0.08
0.00,2162.00,-0.03
0.00,2162.00,0.12
0.00,2162.00,0.00
0.00,2162.00,0.04
100.00,3009.00,0.45
0.00,3009.00,-0.17
100.00,3809.00,0.45
100.00,4647.00,0.44
0.00,4647.00,-0.14
100.00,5596.00,0.45
0.00,5596.00,-0.23
0.00,0.00,-0.15
0.00,0.00,0.08
0.00,0.00,-0.16
0.00,0.00,-0.06
100.00,634.00,0.44
0.00,634.00,0.18
0.00,634.00,0.36
0.00,634.00,0.00
100.00,1203.00,0.45
0.00,1203.00,0.31
0.00,1203.00,-0.08
0.00,1203.00,-0.18
0.00,1203.00,0.28
0.00,1203.00,-0.08
0.00,1203.00,-0.12
0.00,1203.00,0.05
0.00,0.00,-0.13
0.00,0.00,0.18
0.00,0.00,-0.14
0.00,0.00,0.29
0.00,0.00,0.09
0.00,0.00,0.04
0.00,0.00,0.14
0.00,0.00,-0.04
0.00,0.00,-0.05
0.00,0.00,-0.06
100.00,681.00,0.44
0.00,681.00,0.11
0.00,681.00,0.07
0.00,681.00,-0.13
0.00,681.00,0.30
0.00,681.00,-0.13
100.00,361.00,0.44
100.00,682.00,0.45
0.00,682.00,-0.07
0.00,682.00,0.18
0.00,682.00,-0.16
0.00,682.00,-0.10
100.00,1588.00,0.43
100.00,2443.00,0.45
0.00,2443.00,0.05
0.00,2443.00,0.31
0.00,2443.00,0.26
0.00,2443.00,0.08
