1.22,9.42,2.8765,1.6124
12.99,15.45,2.9624,1.7945
1.79,-8.01,2.9511,1.7409
4.26,4.96,2.9498,1.8168
3.76,5.08,2.9568,1.8942
2.52,4.98,2.9478,1.9042
13.82,10.89,3.0993,2.0138
5.33,8.74,3.1789,2.1276
-2.31,-3.15,3.1824,2.1226
-1.26,3.45,3.1962,2.1834
2.71,4.27,3.2496,2.1773
2.96,6.74,3.243,2.2714
5.41,7.82,3.2646,2.3203
2.83,8.68,3.3195,2.4339
3.33,10.73,3.3183,2.498
5.72,43.62,3.3499,2.9613
2.92,1.87,3.3621,2.9296
-5.52,-4.45,3.2913,2.8556
1.45,7.58,3.2726,2.9554
1.22,-2.23,3.2376,2.9602
2.21,-6.93,3.2279,2.8566
7.99,8.05,3.289,2.9648
1.34,-2.22,3.3033,2.8943
-1.44,4.81,3.2708,2.9688
2.57,-8.19,3.2538,2.9134
3.91,-3.69,3.2956,2.829
1.64,-8.55,3.3214,2.6935
1.68,-4.72,3.3349,2.6273
2.83,8.36,3.3338,2.6661
1.91,-8.47,3.33,2.5425
-1.26,10.82,3.278,2.678
2,1.38,3.267,2.6809
0.52,5.71,3.2225,2.7252
3.27,-5.25,3.2347,2.634
3.75,6.94,3.2988,2.7038
4.72,-8.03,3.2961,2.6504
16.05,10.54,3.333,2.7832
20.41,3.27,3.364,2.7665
-1.15,-8.55,3.308,2.6307
6.35,8.45,3.3981,2.7226
3.18,4.45,3.4378,2.7241
3.84,5.93,3.4528,2.7422
-1.08,6.12,3.4685,2.8026
3.19,19.31,3.4816,2.9464
2.65,7.9,3.5346,3.0136
4.32,10.73,3.5479,3.081
-0.25,-5.82,3.6142,3.0505
0.4,1.2,3.6454,3.0146
3.56,-8.33,3.605,2.9587
13.71,9.95,3.7211,3.0083
0.32,-8.15,3.6758,2.9155
-2.59,12.23,3.6597,3.0088
1.51,4.78,3.6672,3.0388
4.9,4.46,3.7427,3.0573
20.85,11.23,3.9243,3.1971
-5.3,5.03,3.8498,3.2747
-0.41,-3.95,3.8258,3.1834
2.86,4.79,3.8349,3.314
3.64,3.09,3.9068,3.345
5.04,6.41,3.7666,3.2608
0.57,-5.16,3.7295,3.2244
2.7,-2.94,3.7126,3.0608
1.8,-3.06,3.7193,3.0885
4.5,6.58,3.7242,3.1045
-0.47,4.23,3.6906,3.09
4.83,4.97,3.6153,3.038
3.47,-8.42,3.6146,2.932
4.78,4.88,3.6351,2.9192
1.97,-8.06,3.6229,2.8755
0.47,3.57,3.5882,2.8648
4.2,1.51,3.5995,2.8326
0.33,5.17,3.5447,2.8957
3.49,5.93,3.5632,2.9351
16.81,22.28,3.5474,3.0299
7.45,-5.81,3.5796,3.0548
0.31,0.52,3.4549,2.9354
4.7,3.22,3.4525,2.9443
-1.76,-2.55,3.3812,2.8956
4.45,5.18,3.3858,2.9591
7.14,4.31,3.4324,3.056
-2.35,-5.62,3.3758,2.9167
-0.94,-2.09,3.3533,2.8979
0.36,6.37,3.3832,2.9088
0.01,3.08,3.3221,2.8736
2.69,5.06,3.3177,2.8338
1.96,-0.03,3.3017,2.8207
18.06,-1.49,3.4391,2.828
1.04,4.19,3.4587,2.8196
2.39,9.32,3.428,2.9356
1.79,10.17,3.4724,3.0114
4.82,4.29,3.4778,2.9933
-2.64,6.02,3.4048,3.004
4.62,4.03,3.433,3.1257
44.61,14.3,3.8418,3.2943
3.26,6.86,3.8234,3.3255
0.72,11.3,3.7743,3.4899
2.94,5.62,3.7648,3.517
-0.47,5.14,3.7154,3.5948
3.88,6.9,3.7099,3.6393
43.4,4.03,4.1068,3.6533
2.26,7.93,4.1172,3.6384
2.83,4.94,4.0156,3.5333
1.47,6.91,4.0124,3.6825
-2.73,2.69,3.9425,3.6598
3.32,7.53,3.9381,3.6843
-2.64,0.59,3.8865,3.6404
-0.83,4.87,3.74,3.5802
1.85,0.99,3.7052,3.5027
5.2,6.98,3.7803,3.604
-2.77,3.69,3.7652,3.6064
9.72,8.3,3.8353,3.6467
0.03,6.14,3.806,3.6407
2.49,6.38,3.7768,3.6263
1.91,7.72,3.7676,3.6167
0.57,4.82,3.74,3.5576
0.75,10.05,3.6903,3.2219
-0.73,0.27,3.6538,3.2059
2.6,8.06,3.735,3.331
2.47,4.26,3.7452,3.2978
1.46,-1.15,3.7476,3.3086
2.54,4.74,3.7509,3.4253
3.19,43.02,3.7029,3.775
1.46,-8.53,3.7041,3.7119
1.75,5.69,3.736,3.7207
-2.71,-0.38,3.6832,3.7988
1.73,3.25,3.6614,3.8682
-3.16,6.51,3.6134,4.0188
4.57,12.8,3.6423,4.194
2.65,-3.84,3.6405,4.072
43.38,15.4,4.0552,4.3107
-1.44,-2.9,4.0534,4.1735
2.27,6.21,4.0561,4.2218
1.24,5.42,4.0633,4.2189
1.15,-5.97,4.0421,4.2117
-0.77,1.24,3.9969,4.1547
17.98,12.19,4.1295,4.3569
3.37,9.62,4.0027,4.3477
-0.18,4.58,3.7968,4.3608
1.02,6.44,3.8185,4.5107
21.76,10.01,3.9726,4.5263
-0.7,2.93,3.9338,4.5111
-0.69,-2.15,3.8885,4.4303
2.15,6.2,3.9208,4.4311
1.98,5.89,3.9087,4.2969
-2.73,0.81,3.8549,4.226
-2.7,-2.57,3.7847,4.093
-2.73,4.14,3.7599,4.1926
43.68,3.48,4.1927,4.2154
2.05,4.63,4.1776,4.345
4.2,0.09,4.0825,4.2464
1.81,2.7,4.0974,4.3549
4.82,-2.03,4.1715,4.2123
19.86,6.37,4.355,4.2282
-2.73,2.97,4.2787,4.2133
4.82,-4.88,4.1184,4.0522
0.7,1.97,4.1784,4.0216
0.54,-8.04,4.1879,3.9807
3.37,12.77,4.193,4.0605
1.32,2.66,4.1698,4.0562
3.05,10.67,4.1499,4.0988
1.66,4.99,4.1608,4.2003
13.22,8.4,4.266,4.3137
5.03,1.55,4.2983,4.3598
3.8,-0.84,4.2913,4.2856
1.8,3.57,4.314,4.279
0.84,4.77,4.2741,4.277
3.14,4.35,4.2708,4.4047
4.88,4.11,4.2718,4.397
3.37,-1.4,4.2858,4.4636
4.53,-1,4.3264,4.4179
4.58,4.5,4.3302,4.4478
1.85,-1.82,4.3454,4.3779
1.16,11.76,4.3221,4.4362
1.86,3.97,4.1726,4.2531
1.21,11.43,4.1102,4.4255
2.59,4.92,4.133,4.4695
4.98,4.35,4.1358,4.4808
5.12,7.51,4.2046,4.5814
5.12,-2.81,4.2113,4.5015
1.2,6.58,4.1519,4.5242
-2.71,-2.77,4.1483,4.5527
2.33,5.98,4.181,4.6334
2.52,0.13,4.2026,4.571
4.18,11.14,4.2443,4.6516
2.15,7.1,4.2389,4.672
3.14,4.63,4.2507,4.7186
4.93,-2.97,4.1194,4.7038
4.73,-1.35,4.1563,4.6484
-0.68,-8.5,4.1256,4.4702
-2.74,-8.78,4.0803,4.2807
3.91,-0.89,4.0712,4.2289
0.64,4.13,4.104,4.21
2.43,13.77,4.0821,4.3074
43.51,4.78,4.0711,4.2122
1.17,6.04,4.0502,4.204
4.3,-0.92,4.086,4.0818
4.23,7.33,4.0989,4.0989
18.94,8,4.293,4.1275
1.45,7.74,4.2687,4.1359
4.23,5.73,3.877,4.1529
17.37,6.75,4.0281,4.1411
4.83,4.68,4.0481,4.1385
4.65,10.31,4.0799,4.1725
20.08,14.89,4.308,4.2945
2.86,8.25,4.3034,4.3017
2.38,8.32,4.3536,4.379
4.69,0.42,4.4088,4.3345
20.41,10.17,4.5944,4.4263
0.72,5.32,4.5496,4.4097
4.75,1.12,4.6248,4.384
-2.77,3.51,4.4999,4.3361
3.7,2.34,4.5366,4.2981
2.5,5.06,4.5367,4.2849
5.17,-4.3,4.5693,4.1647
-1.19,17.16,4.5517,4.2881
4.83,-8.27,4.5925,4.1049
-1.13,5.34,4.5885,4.1556
2.62,-8.12,4.5887,3.9938
20.23,5.17,4.7663,4.0029
1.57,20.41,4.7674,4.2185
5.48,9.21,4.7968,4.2632
1.31,5.17,4.778,3.8847
1.26,10.45,4.776,4.0745
1.88,5.03,4.7773,4.0679
44.64,7.67,5.2508,4.1484
43.37,6.49,5.6672,4.1808
-0.22,4.88,5.6966,4.1645
-0.22,-8.76,5.6487,3.9489
1.69,4.74,5.6391,4.0347
20.45,11.05,5.4098,3.9912
0.09,17.79,5.4251,4.1981
1.92,4.88,5.4216,4.1848
3.56,10.71,5.4448,4.2377
2.06,5.25,5.4539,4.3499
4.91,7.87,5.5107,4.4162
4.65,4.85,5.3774,4.3428
2.56,15.13,5.3693,4.3979
1.6,9.89,5.3871,4.451
1.33,12.79,5.3902,4.5145
5.07,1.86,5.2233,4.433
3.1,6.69,5.2613,4.4706
22.62,9.5,5.4944,4.5871
4.49,-2.29,5.5178,4.5022
6.09,5.06,5.5589,4.4939
23.18,13.54,5.818,4.6212
-2.75,4.93,5.8175,4.6962
11.67,8.38,5.9615,4.7386
3.29,4.3,5.5576,4.7468
1.6,6.12,5.5531,4.7617
2.93,11.75,5.5404,4.8783
-0.7,4.76,5.5153,4.8989
3.19,7.51,5.499,4.9943
0.58,5.4,5.3062,4.9846
3.92,4.79,5.3727,5.0028
5.11,4.99,5.3756,5.1015
0.87,8.18,5.3773,5.1636
3.23,9.11,5.4042,5.3351
4.35,-8.32,5.414,5.1242
3,7.19,5.4308,5.1695
4.46,5.13,5.4449,5.1141
2.18,-8.1,5.4501,4.9832
5.94,5.42,5.3773,4.9534
-0.06,-8.09,5.3264,4.857
42.87,43.87,5.7171,5.3041
2.95,5.03,5.7286,5.3187
5.68,5.02,5.777,5.3212
4.96,4.62,5.7952,5.3239
2.85,5.4,5.7749,5.3368
2.71,4.94,5.7683,5.4002
5.32,5.07,5.7762,5.4609
43.63,15.85,6.1667,5.5744
2.86,10.51,6.1768,5.6977
2.91,7.13,6.1943,5.6514
4.67,4.35,6.2224,5.6552
4.86,-8.35,6.2589,5.4574
0.22,4.92,6.2352,5.4574
7.03,6.45,6.2557,5.4784
4.77,5.45,6.2522,5.4578
3.27,-2.79,6.2337,5.458
0.72,2.16,6.2289,5.4138
4.64,5.12,6.3024,5.4927
-0.57,5.96,6.2734,5.4925
2.35,4.8,6.2717,5.5392
4.42,43.74,6.2741,5.8652
20.58,7.88,6.4584,5.873
4.38,2.67,6.4708,5.8534
12.29,6.59,6.5444,5.949
1.5,5.27,6.5121,6.0152
4.52,15.8,6.5641,6.2582
3.68,12.84,6.6283,6.4744
-2.73,10.02,6.5619,6.5835
-0.29,21.14,6.5526,6.7536
2.18,7.93,6.5501,6.6952
7.27,7.12,6.1877,6.7186
1.09,8.81,6.1869,6.7463
3.5,-5.25,6.1789,6.703
4.55,-1.53,6.1821,6.6144
3.62,5.62,6.0289,6.5906
3.11,9.68,6.0455,6.61
3.49,15.77,6.0381,6.7104
3.78,6.87,5.9022,6.7116
-1.36,17.34,5.8403,6.8382
3.14,-0.16,5.8252,6.7335
43.24,44.23,6.0568,7.0269
0.3,5.57,6.0312,7.0001
3.76,43.51,6.045,7.352
2.63,9.11,6.0244,7.4389
2.07,4.91,5.841,7.3863
1.47,4.95,5.8485,7.3826
2.99,11.71,5.8309,7.4885
-2,15.59,5.8386,7.6093
6.23,17.83,5.8639,7.7642
3.18,4.94,5.8707,7.763
1.85,-8.13,5.8375,7.7247
3.45,5.13,5.8839,7.6044
2.54,-8.26,5.861,7.6045
4.95,5.31,5.9218,7.6042
3.74,23.71,5.933,7.9225
2.48,11.5,5.7555,7.9858
2.45,5.66,5.7643,7.8383
4.16,6.51,5.7511,7.8113
3.9,5.05,5.777,7.8101
3.16,9.6,5.796,7.8016
43.75,43.89,6.2147,8.1902
4.93,6.64,5.8176,8.1799
2.53,4.11,5.4092,8.1561
4.37,5.12,5.4551,8.1585
6.31,5.63,5.5204,8.3024
2.34,5.75,5.5269,8.3125
3.97,3.21,5.3621,8.2341
6.69,-4.67,5.4281,8.0095
0.09,19.11,5.4098,8.1518
2.24,7.81,5.3966,8.1228
-0.18,5.24,5.3742,8.1227
16.27,4.47,5.4878,8.0887
4.79,23.09,5.4892,8.2711
2.76,10.04,5.4912,8.2202
4.8,6.79,5.5232,8.1892
22.27,5.07,5.7326,8.112
2.38,5.25,5.7057,8.1459
2.8,5.35,5.7027,8.1325
2.55,5.33,5.502,8.0908
4.24,0.17,5.4995,8.1154
0.04,17.6,5.439,8.2408
3.01,16.01,5.2373,8.2655
0.59,44.04,5.2707,8.6566
4.11,-3.27,5.1951,8.5401
2.41,8.43,5.1863,8.5814
2.42,9.97,5.1945,8.6199
8.49,43.29,5.2501,8.9353
3.56,20.35,5.2927,9.0912
3.4,7.66,5.2948,9.0927
4.95,21.82,5.3385,9.2569
6.5,21.58,5.3643,9.4248
2.38,7.61,5.337,9.451
5.63,18.74,5.3846,9.5566
4.24,16.55,5.3947,9.631
0.72,5.49,5.3584,9.7691
4.04,10.99,5.3688,9.8071
7.57,17.48,5.3999,9.9306
3.66,11.7,5.4147,10.1286
5,3.37,5.4053,10.1081
3.96,18.33,5.4455,10.3723
4.22,44.6,5.059,10.3796
4.58,12.77,5.0753,10.457
3.34,4.1,5.0519,10.4478
2.07,5.81,5.023,10.4597
3.94,10.06,5.0339,10.5063
6.4,18.59,5.0708,10.6428
2.17,43.04,5.0393,11.0225
2.53,24.78,4.6283,11.1118
4.22,23.56,4.6419,11.2423
3.98,2.44,4.6526,11.1954
4.53,5.29,4.6512,11.2048
3.66,22.63,4.6392,11.5146
4.73,-0.01,4.6843,11.4653
4.96,-1.1,4.6636,11.3898
0.25,2.59,4.6184,11.3612
43.69,23.01,5.0226,11.6192
4.95,19.27,5.0649,11.7903
1.72,20.42,5.0357,11.9433
-0.03,21.51,5.0411,12.0988
4.27,11.89,5.0603,12.1697
4.32,14.37,5.0593,11.876
-2.25,19.22,4.831,11.9894
1.52,-3.41,4.8024,11.9286
1.26,20.01,4.6921,12.0628
4.67,18.73,4.7238,12.1974
43.83,43.6,5.1169,12.4754
-1.74,18.34,5.0627,12.5304
3.99,0.66,5.1299,12.4368
4.97,5.11,5.1825,12.2765
5.17,4.44,5.2124,12.2416
0.35,44.5,5.1432,12.6154
2.4,21.34,5.1563,12.7407
0.76,4.03,5.1289,12.8335
4.41,12.05,5.1275,12.9693
4.87,2.23,5.14,12.9354
5.07,3.99,5.1596,12.8785
4.23,11.77,5.167,12.8385
4.7,0.19,5.1762,12.7717
1.34,43.5,5.2032,13.0333
3.94,18.3,5.2112,13.2179
4.79,-0.55,4.8267,12.7701
5.38,43.9,4.8775,13.1534
44.19,22.8,5.2818,12.9463
43.57,20.55,5.6912,13.0607
-8.78,-1.58,5.5827,12.9958
-0.73,5.3,5.5607,12.9993
3.26,20.79,5.5634,13.0901
4.64,10.08,5.6298,13.035
22.23,23.39,5.7898,13.0906
-5.12,5.43,5.7068,13.0955
-0.65,10.16,5.6818,13.2784
-0.81,14.03,5.6392,13.3674
4.05,43.71,5.6543,13.8871
0.07,18.77,5.6055,14.0217
21.09,24.24,5.779,14.027
4.88,43.05,5.803,14.3425
5.32,5.26,5.8317,14.3385
43.65,20.73,6.2266,14.4807
-2.76,9.99,6.16,14.5301
3.75,13.4,6.1659,14.5681
1.32,10.62,5.7416,14.2354
-3.67,4.7,5.6556,14.216
24.15,44.28,5.8718,14.6177
5.35,16.36,5.8816,14.7301
1.86,-1.24,5.8371,14.6614
5.1,4.91,5.8647,14.653
22.3,43.78,6.048,15.0587
3.34,18.41,6.0145,15.2895
12.4,43.52,6.1376,15.5336
4.38,22.05,6.159,15.676
4.42,16.78,6.205,15.7914
4.82,-0.34,6.0905,15.7433
2.62,14.51,6.0688,15.6575
0.77,10.37,6.0489,15.6608
0.23,20.06,6.0032,15.7935
4.95,43.75,5.83,16.1803
2.62,-0.52,5.8324,16.1226
2.55,43.43,5.8299,16.5034
3.25,18.78,5.8369,16.6379
-1.28,21.4,5.7817,16.8502
44.35,19.46,6.2248,16.8688
44.36,43.42,6.6383,17.1429
5.73,4.91,6.6897,16.7516
1.46,10.49,6.6632,16.8892
-8.37,44.51,6.5554,17.25
8.28,20.99,6.614,17.3602
4.27,9,6.5718,17.0173
3.57,18.4,6.5719,16.9978
-7.16,0.46,6.4663,16.9258
5.14,5.01,6.4682,16.7577
14.68,21.72,6.55,16.7591
2.01,14.43,6.5463,16.8273
19.3,15.34,6.683,16.7933
4.19,16.97,6.6825,16.7975
3.1,6.19,6.7063,16.8045
-2.01,23.54,6.6458,16.93
3.2,17.57,6.6021,16.9309
1.92,12.62,6.5847,16.9401
4.76,5.13,6.5823,16.9577
2.59,20.52,6.5686,16.9796
5.46,7.46,6.581,16.6082
0.62,17.82,6.5414,16.6587
-5.37,21.76,6.4543,16.8353
1.38,22.8,6.4474,17.0052
3.3,4.21,6.441,16.9467
4.31,-3.7,6.4201,16.7238
5.67,44.43,6.4551,16.7377
3.68,-6.86,6.4666,16.4213
-1.15,8.77,6.4129,16.2734
5.2,44.28,6.4251,16.6918
5.05,43.61,6.4303,17.075
4.67,24.2,6.4404,17.0907
2.67,11.66,6.4198,17.2074
44,43.34,6.8102,17.6518
3.44,44.22,6.8421,18.0681
4.76,4.78,6.4528,17.8858
0.78,21.76,6.4111,17.9107
4.38,43.41,6.4377,18.1406
8.96,44.79,6.5276,18.3734
4.79,-2.06,6.5328,18.2339
4.71,44.54,6.5367,18.5356
-0.75,43.42,6.5517,18.7776
12.61,43.48,6.6626,19.2465
2.93,43.67,6.6793,19.4831
4.75,21.28,6.6801,19.5086
1.13,5.91,6.2531,19.1317
4.75,20.09,6.318,19.1492
5.14,43.83,6.3295,19.5809
10.68,43.77,6.3866,19.9675
8.16,19.67,6.4165,20.1198
43.63,44.7,6.8493,20.1218
0.74,18.75,6.8327,20.0959
4.77,43.89,6.8728,20.4945
6.36,43.57,6.8923,20.8097
4.94,18.2,6.893,20.9694
-2.82,21.89,6.8141,21.1484
4.4,24.11,6.8158,21.2718
4.67,23.14,6.8155,21.5013
4.96,43.58,6.8517,21.5021
1.28,-8.09,6.8251,21.2382
4.74,20.23,6.8246,21.446
4.73,16.7,6.8181,21.174
-1.24,5.01,6.3638,20.9961
4.88,43.27,5.9769,21.2233
5.87,4.59,6.1234,21.285
-0.77,43.41,6.123,21.6661
4.55,43.6,6.1359,21.8942
5.02,16.88,6.1397,21.9622
-1.38,5,5.9036,21.7783
4.26,-5.35,5.9974,21.6705
4.92,20.78,6.0531,21.7767
4.89,44.77,6.1101,22.0841
3.17,19.91,6.1013,21.8461
4.95,6.75,6.1501,21.7259
5.06,12.14,5.9898,21.6049
0.1,14.86,5.942,21.323
4.9,22.81,5.9378,21.4985
4.91,13.34,5.5504,21.4246
17.89,43.44,5.7569,21.7591
4.71,0.68,5.7665,21.6319
4.78,1.72,5.8011,21.5429
4.79,-8.17,5.8857,21.4142
15.47,43.36,5.7989,21.405
3.57,20.27,5.7811,21.4441
3.2,43.75,5.7945,21.894
4.3,5.55,5.7865,21.9004
-2.99,9.44,5.5336,21.557
-0.1,19.75,5.4992,21.5704
4.86,44.14,5.4238,21.5766
6.6,43.38,5.446,21.7899
3.7,0.51,5.4388,21.6272
4.9,-4.55,5.4396,21.5851
4.31,1.72,5.4565,21.4572
5.04,22.49,5.4992,21.5784
4.92,-7.95,5.5461,21.2983
4.92,44.87,5.5458,21.3095
4.72,21.91,5.5668,21.5338
2.91,13.51,5.5704,21.2346
4.68,-3.73,5.5847,21.0095
4.14,4.55,5.6389,20.841
3.65,14.51,5.2319,20.7915
4.57,44.04,4.834,20.7977
44.77,43.63,5.2244,21.1849
4.04,23.94,5.2502,21.3194
10.45,44.09,5.4384,21.3152
3.26,18.76,5.3882,21.2929
5.01,24.63,5.3956,21.4492
2.27,4.96,5.3826,21.3148
4.65,42.98,5.5007,21.74
3.87,3,5.488,21.7199
3.2,21.07,5.3732,21.7134
4.03,43.18,5.3934,22.0009
4.72,-2.7,5.2476,21.8205
3.79,43.52,5.2436,22.086
3.12,21.73,5.2438,22.2414
0.4,-7.03,5.2679,21.9357
5.15,43.49,5.2874,22.1949
5.07,19.21,5.3189,22.2608
4.79,6.27,5.3192,22.2722
4.76,43.63,5.3409,22.5033
2.59,16.19,5.3122,22.5906
4.9,-5.32,5.355,22.3592
4.56,44.45,5.4543,22.5861
3.8,44.99,5.4785,22.808
2.48,5.02,5.4703,22.8161
3.47,43.58,5.4619,23.2889
3.37,17.57,5.4389,23.0203
18.88,43.94,5.5909,23.5283
4.77,43.97,5.6501,23.8803
3.45,-8.09,5.6326,23.3566
2.63,20.65,5.6084,23.127
2.49,43.2,5.5866,23.317
8.99,43.53,5.6498,23.6357
4.52,43.33,5.255,23.6356
44.75,43.47,5.6681,23.6281
4.12,44.2,5.6617,24.0223
4.8,19.09,5.7019,23.9956
4.61,43.68,5.7042,23.9983
4.05,21.23,5.6551,23.7627
21.34,44.93,5.8206,24.2326
8.02,43.48,5.8537,24.222
5.01,43.79,5.9113,24.2257
18.36,43.72,5.9688,24.2281
4.91,43.37,5.9886,24.2251
4.8,11.84,5.9891,24.1307
4.13,-2.36,6.0191,24.048
4.57,43.36,6.0173,24.2807
4.18,44.39,6.0077,24.2863
4.96,16.16,5.9505,24.0102
5.02,44.2,5.9191,24.2555
22.94,44.08,5.7122,24.2493
4.77,-3.65,5.7525,24.0253
4.92,43.03,5.754,24.0167
8.85,15.36,5.7789,23.7346
5,43.44,5.7795,23.987
5.23,43.5,5.86,24.2031
4.29,23.76,5.8589,24.1996
4.05,43.57,5.8527,24.4039
4.54,12.46,5.8485,24.0927
4.93,43.31,5.885,24.6067
4.71,,5.8847,24.65090909
4.2,,5.8794,24.73204082
4.45,,5.9363,24.93536082
4.81,,5.9356,24.744375
4.61,,5.923,24.95652632
13.64,,6.0671,24.76021277
3.21,,6.0537,24.55763441
2.25,,6.026,24.64108696
19.1,,6.2308,24.85692308
4.73,,6.2355,25.19255556
3.34,,6.2197,25.24213483
13.81,,6.3089,25.02022727
1.84,,6.2956,25.07896552
3.19,,6.278,25.29209302
0.83,,6.2357,25.44682353
0.78,,6.2425,25.57285714
5.35,,6.247,25.60614458
4.46,,6.2425,25.75573171
3.68,,6.1004,25.53740741
4.76,,6.1009,25.848125
6.22,,6.1153,26.1535443
4.61,,6.1135,26.59358974
4.76,,6.0064,26.37584416
6.83,,6.039,26.45618421
1.92,,6.0262,26.2256
4.32,,6.0264,26.505
4.52,,6.1015,26.73876712
4.84,,6.1509,26.83583333
4.49,,6.1472,26.59211268
4.85,,6.1297,26.35228571
-3,,6.0627,26.72681159
4.89,,6.0626,27.18676471
4.61,,6.0656,27.56686567
4.59,,6.0611,27.64378788
5.04,,6.0623,28.19138462
2.95,,6.0426,27.93078125
4.4,,6.0394,28.02634921
-3.7,,5.9733,28.26048387
6.02,,5.9867,28.78491803
4.95,,5.9948,29.18883333
3.37,,5.992,29.43762712
4.94,,5.9957,29.18586207
4.93,,5.5973,28.93245614
4.74,,5.6043,29.02160714
7.9,,5.5788,28.74763636
