-1.41
-1.41
-1.41
-1.41
0.81
0.10
0.62
1.37
-0.44
1.54
1.51
0.06
-0.22
0.21
-1.41
0.91
0.39
0.99
0.43
0.96
0.98
0.70
1.01
0.90
1.35
0.29
0.32
1.03
0.83
0.94
0.78
0.90
1.00
0.86
0.80
-0.07
1.03
0.47
0.80
0.95
0.13
0.97
-0.11
0.99
0.98
0.99
-0.35
0.99
-0.17
0.90
0.42
0.95
0.55
-0.36
0.99
0.98
1.00
0.90
0.80
0.84
-1.41
0.76
2.98
0.66
0.59
0.95
0.85
0.97
0.02
0.97
0.96
0.97
0.97
0.94
0.95
0.96
0.97
1.01
1.02
1.96
0.68
1.00
0.61
0.21
5.50
0.90
0.99
0.93
0.95
0.97
0.24
0.96
1.00
1.03
1.00
0.97
0.99
0.96
0.97
0.95
0.97
1.00
0.98
0.52
0.22
1.01
0.87
0.78
1.01
0.94
0.99
0.88
0.55
1.01
1.00
1.00
0.35
0.88
1.01
1.01
0.37
1.00
0.69
1.04
1.00
0.10
0.98
0.47
0.99
0.38
0.23
0.01
0.82
0.35
0.36
0.10
-0.22
0.46
0.51
0.03
0.93
1.01
0.70
1.00
0.99
3.48
-0.20
0.92
0.64
0.94
1.00
0.97
0.88
1.00
1.02
0.90
1.01
0.99
0.98
1.03
0.95
0.54
0.20
1.03
1.02
0.98
0.12
0.99
1.00
0.98
0.62
0.85
1.01
0.13
0.98
1.00
0.93
0.97
0.16
0.58
0.83
0.97
0.82
0.98
1.32
0.52
0.70
-0.10
1.00
0.33
1.02
1.00
0.86
0.93
0.94
0.27
1.44
1.00
1.19
-0.20
1.01
1.14
0.98
0.97
1.31
0.99
0.90
0.69
0.72
0.93
0.96
0.90
0.03
1.03
1.08
0.96
0.89
0.18
1.53
0.88
1.82
0.88
1.04
0.99
1.05
0.67
0.97
0.98
0.91
1.02
0.88
0.99
0.98
1.02
1.01
0.81
0.95
0.87
0.96
0.93
0.96
0.98
0.96
0.97
1.02
0.71
0.96
0.49
0.97
0.37
0.99
0.99
0.98
0.99
0.20
0.98
1.00
0.97
1.00
0.97
0.98
0.97
0.41
1.02
0.82
1.02
0.96
0.99
1.01
0.98
0.99
0.99
0.97
0.99
0.98
0.99
0.99
1.01
1.02
1.00
1.01
1.02
0.99
0.98
1.01
0.97
0.93
1.01
0.98
0.99
0.98
0.86
0.96
0.87
0.90
0.99
0.99
0.98
0.95
0.98
0.98
0.99
0.95
0.77
0.94
0.98
0.98
0.92
0.98
0.98
0.99
0.95
0.96
1.00
0.88
0.96
0.99
0.99
0.98
0.97
1.01
0.99
0.90
0.75
0.98
1.00
0.96
0.96
0.95
0.87
0.97
2.82
0.97
0.97
0.97
0.96
0.99
0.99
1.00
0.86
0.99
0.87
1.00
0.81
0.89
1.01
0.98
1.00
0.80
1.27
0.80
0.95
0.47
0.99
0.99
0.68
1.00
1.16
0.99
0.99
0.95
0.88
0.94
0.77
0.76
0.96
1.00
0.98
0.82
1.10
1.00
0.95
0.96
1.02
1.04
1.00
0.97
0.97
0.92
0.97
1.00
0.97
0.93
0.96
0.87
0.92
0.85
0.94
0.92
0.81
1.02
0.98
0.85
-0.10
0.56
-1.41
0.55
0.42
0.17
0.96
0.21
0.95
0.46
0.91
0.52
0.92
0.96
0.53
1.02
0.91
0.86
0.99
1.25
1.04
1.33
1.45
0.99
0.99
1.02
0.88
0.96
0.97
0.97
0.88
0.95
0.95
0.69
1.01
0.99
0.98
0.55
0.96
0.88
0.91
0.99
0.67
0.97
0.62
0.74
0.98
0.94
-0.03
0.47
1.00
0.98
0.97
0.99
0.51
-0.01
0.91
0.92
1.23
0.94
0.81
0.96
0.72
0.98
0.95
0.97
0.17
1.01
0.98
-0.21
1.00
0.99
0.85
0.31
0.65
1.00
0.87
0.76
0.91
0.42
1.00
0.74
0.54
0.95
0.33
1.02
0.90
0.98
0.97
0.58
0.98
1.07
0.24
0.99
1.01
0.20
0.83
0.88
0.86
0.99
0.95
0.99
0.93
0.96
-0.10
0.29
0.27
0.98
0.98
0.92
0.98
0.59
0.90
0.78
0.54
0.97
0.75
0.24
0.99
0.69
0.96
1.00
0.90
0.99
0.98
1.01
0.97
0.54
1.00
0.85
0.89
0.51
0.78
0.97
0.74
-0.08
0.97
1.00
0.94
1.03
0.98
0.85
0.78
1.00
1.01
0.98
0.84
0.99
-0.29
0.88
1.00
1.00
0.85
0.94
0.89
0.96
0.12
0.70
0.98
0.82
0.59
0.68
0.83
0.98
0.63
0.95
0.99
0.93
-1.41
0.76
0.76
0.25
0.65
0.24
0.99
0.51
0.27
0.97
0.97
0.38
0.63
0.99
0.63
0.80
0.07
0.19
1.03
0.90
0.78
0.58
1.57
0.57
0.08
0.85
0.99
0.87
0.97
0.66
1.31
1.30
0.99
0.85
0.86
0.95
0.46
1.04
0.93
0.54
0.52
0.82
0.95
-0.16
0.37
0.45
0.86
0.14
1.72
0.23
0.25
0.88
0.68
1.03
0.01
0.64
0.94
-0.00
0.50
0.49
1.83
0.70
0.52
0.72
0.27
1.01
0.96
0.53
0.99
0.85
0.28
0.98
0.74
0.87
1.01
0.98
0.60
0.89
0.48
1.00
0.71
0.96
0.57
0.98
0.36
0.97
0.88
0.82
0.77
0.56
0.54
1.00
0.96
0.88
0.91
0.68
0.92
0.99
0.90
0.77
0.95
0.81
0.60
-0.10
0.80
0.95
0.83
0.16
0.88
0.97
0.99
0.96
0.90
0.84
0.93
0.98
0.98
0.91
1.00
0.98
0.60
0.88
0.90
1.00
0.94
0.97
0.98
0.98
1.00
0.99
0.97
0.97
0.97
0.98
1.00
0.84
0.98
0.80
0.98
0.95
0.89
0.69
0.77
0.21
0.53
0.75
0.61
0.98
0.99
0.77
0.68
0.79
0.79
0.85
0.77
0.85
0.70
0.58
0.98
0.79
0.98
0.85
0.93
0.92
0.98
0.85
0.99
0.99
0.98
0.53
0.98
1.02
1.01
1.02
0.97
0.99
0.98
0.98
0.99
0.94
1.00
0.92
0.84
0.96
0.94
1.05
0.94
1.01
0.98
0.98
0.95
0.91
0.73
0.87
0.99
0.96
0.99
0.93
0.97
0.97
0.98
0.88
0.80
1.01
0.87
0.99
0.99
0.88
1.10
0.85
0.97
0.84
0.94
0.96
0.99
1.01
1.00
0.99
0.97
1.29
0.99
