0.00,557.14,-0.17
0.00,395.81,-0.10
0.00,649.48,0.16
0.00,622.19,0.00
0.00,603.98,0.08
0.00,657.93,-0.24
100.00,481.03,0.45
0.00,584.75,0.43
0.00,556.16,0.16
0.00,523.13,0.28
0.00,532.11,0.22
0.00,342.75,0.07
0.00,383.64,-0.22
0.00,358.71,-0.23
0.00,292.98,-0.09
0.00,405.73,-0.22
100.00,209.01,0.44
0.00,282.23,-0.04
0.00,331.83,0.03
0.00,285.16,-0.17
0.00,318.14,0.15
0.00,344.54,-0.04
0.00,248.92,-0.18
0.00,254.06,-0.05
0.00,321.30,0.09
0.00,275.72,0.11
0.00,298.79,-0.24
0.00,277.79,-0.10
0.00,267.91,0.05
0.00,287.19,-0.17
0.00,322.15,-0.25
0.00,291.65,-0.22
0.00,292.04,-0.02
100.00,270.18,0.44
0.00,279.86,0.11
0.00,278.08,0.10
0.00,265.48,-0.02
0.00,380.26,-0.23
100.00,244.15,0.43
0.00,269.71,0.06
0.00,262.04,-0.06
0.00,241.30,-0.15
0.00,248.84,-0.12
0.00,271.89,0.03
0.00,264.11,-0.17
0.00,295.93,0.27
0.00,238.31,-0.09
0.00,268.25,-0.13
0.00,263.20,-0.08
0.00,261.65,-0.19
0.00,278.80,-0.20
0.00,253.44,0.22
0.00,261.48,0.07
0.00,281.35,-0.23
0.00,271.95,0.37
0.00,259.90,-0.28
0.00,243.52,0.01
0.00,258.68,-0.09
0.00,247.77,-0.14
0.00,231.65,0.06
0.00,268.49,0.27
0.00,260.05,0.20
0.00,241.20,0.04
100.00,209.82,0.44
0.00,236.86,-0.05
0.00,247.42,0.02
0.00,231.67,-0.16
0.00,203.75,-0.09
0.00,263.50,0.06
0.00,213.22,0.03
0.00,248.73,0.08
0.00,245.37,0.02
0.00,257.54,-0.30
100.00,188.96,0.44
0.00,277.68,0.33
0.00,222.01,-0.09
0.00,233.01,0.08
0.00,212.79,-0.13
0.00,224.78,0.03
0.00,233.08,0.16
0.00,212.15,-0.03
0.00,214.22,-0.26
0.00,206.48,-0.05
0.00,203.43,-0.06
0.00,222.23,0.07
0.00,213.17,-0.06
0.00,220.32,-0.31
100.00,158.83,0.45
0.00,195.95,-0.14
0.00,221.39,-0.18
0.00,172.84,-0.04
0.00,219.60,-0.06
0.00,234.56,0.32
0.00,247.75,0.03
0.00,217.28,0.04
0.00,225.86,0.42
0.00,204.83,-0.19
0.00,215.73,-0.24
0.00,223.71,-0.16
100.00,140.23,0.45
0.00,196.66,-0.25
100.00,83.86,0.43
0.00,209.14,-0.30
0.00,214.06,0.33
0.00,224.18,0.01
0.00,217.87,-0.00
0.00,215.42,-0.05
0.00,196.04,-0.29
0.00,177.17,-0.06
0.00,178.28,-0.07
0.00,183.08,-0.19
0.00,196.90,0.12
0.00,212.72,0.08
0.00,167.97,-0.29
0.00,179.95,-0.14
0.00,190.20,0.07
