-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
0,0,0,
0.09,0.09,0.09,
-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
0,0,0,
0,0,0,
-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
0,0,0,
-1,,,
-1,,,
0,0,0,
-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
0,0,0,
-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
-1,,,
0,0,0,
-1,,,
-1,,,
-0.22,-0.22,-0.22,
-1,,,
-0.29,-0.29,-0.29,
-0.01,-0.01,-0.01,
-1.1,-1.1,-1.1,
0.03,0.03,0.03,
0,0,0,
-1,,,
-1,,,
0,0,0,
-0.17,-0.17,-0.17,
0,0,0,
-1,,,
0.1,0.1,0.1,
-1,,,
0,0,0,
-1,,,
-1,,,
-1,,,
0,0,0,
0,0,0,
-0.04,-0.04,-0.04,
-1,,,
0.2,0.2,0.2,
-0.04,-0.04,-0.04,
-1,,,
0,0,0,
0.01,0.01,0.01,
-0.06,-0.06,-0.06,
-1,,,
-1,,,
-0.3,-0.3,-0.3,
-0.03,-0.03,-0.03,
-1,,,
0,0,0,
0,0,0,-0.7083
-0.21,-0.21,-0.21,-0.7004
-1,,,-0.7004
-1,,,-0.7004
-0.03,-0.03,-0.03,-0.6907
-0.07,-0.07,-0.07,-0.6814
-1,,,-0.6814
-0.04,-0.04,-0.04,-0.6718
-1,,,-0.6718
0,0,0,-0.6618
0,0,0,-0.6618
-0.11,-0.11,-0.11,-0.6638
-1,,,-0.6638
0.02,0.02,0.02,-0.6536
-0.07,-0.07,-0.07,-0.6443
-1,,,-0.6443
0.77,0.77,0.77,-0.6266
-0.01,-0.01,-0.01,-0.6167
-1,,,-0.6167
-0.13,-0.13,-0.13,-0.608
-0.06,-0.06,-0.06,-0.6086
-1,,,-0.6186
-0.12,-0.12,-0.12,-0.6098
-0.45,-0.45,-0.45,-0.6043
0,0,0,-0.5943
-0.11,-0.11,-0.11,-0.5854
-0.03,-0.03,-0.03,-0.5757
-1,,,-0.5757
0,0,0,-0.5657
0,0,0,-0.5557
-1,,,-0.5557
-0.08,-0.08,-0.08,-0.5465
-1,,,-0.5465
-1,,,-0.5465
-0.04,-0.04,-0.04,-0.5369
0.08,0.08,0.08,-0.5261
0.07,0.07,0.07,-0.5154
0.12,0.12,0.12,-0.5042
-0.36,-0.36,-0.36,-0.4978
0.68,0.68,0.68,-0.491
-0.11,-0.11,-0.11,-0.4821
0.01,0.01,0.01,-0.472
-0.41,-0.41,-0.41,-0.4761
-0.17,-0.17,-0.17,-0.4678
0.02,0.02,0.02,-0.4576
0.02,0.02,0.02,-0.4474
0.59,0.59,0.59,-0.4315
-0.57,-0.57,-0.57,-0.4272
-0.13,-0.13,-0.13,-0.4185
-0.08,-0.08,-0.08,-0.4093
0.03,0.03,0.03,-0.399
-1,,,-0.409
0.55,0.55,0.55,-0.3935
0,0,0,-0.3835
-1,,,-0.3835
-1,,,-0.3835
-1.6,-1.6,-1.6,-0.3895
-1,,,-0.3895
0,0,0,-0.3795
0,0,0,-0.3695
-1.6,-1.6,-1.6,-0.3755
0,0,0,-0.3655
-0.46,-0.46,-0.46,-0.3701
-1,,,-0.3701
0,0,0,-0.3601
0.03,0.03,0.03,-0.3576
0,0,0,-0.3476
0.01,0.01,0.01,-0.3446
0.02,0.02,0.02,-0.3443
-0.07,-0.07,-0.07,-0.334
0.07,0.07,0.07,-0.3336
0,0,0,-0.3336
-1.6,-1.6,-1.6,-0.3396
-1,,,-0.3396
0,0,0,-0.3396
-0.32,-0.32,-0.32,-0.3411
0.01,0.01,0.01,-0.341
0.08,0.08,0.08,-0.3302
-1,,,-0.3412
-0.39,-0.39,-0.39,-0.3351
-1.6,-1.6,-1.6,-0.3511
0.11,0.11,0.11,-0.34
0,0,0,-0.33
-0.5,-0.5,-0.5,-0.325
-1,,,-0.335
-1.6,-1.6,-1.6,-0.351
-1,,,-0.3606
-1.61,-1.61,-1.61,-0.3667
0.06,0.06,0.06,-0.3681
-1.6,-1.6,-1.6,-0.3837
0.03,0.03,0.03,-0.3734
-0.1,-0.1,-0.1,-0.3744
-0.34,-0.34,-0.34,-0.3779
0.24,0.24,0.24,-0.3749
0.02,0.02,0.02,-0.3647
-1.28,-1.28,-1.28,-0.3675
0.22,0.22,0.22,-0.3623
0.1,0.1,0.1,-0.361
0,0,0,-0.351
0.23,0.23,0.23,-0.3487
0,0,0,-0.3487
0.12,0.12,0.12,-0.3454
-1,,,-0.3454
0.29,0.29,0.29,-0.3325
-1,,,-0.3422
-1.6,-1.6,-1.6,-0.3575
0,0,0,-0.3475
0.24,0.24,0.24,-0.3447
-1.18,-1.18,-1.18,-0.3465
0,0,0,-0.3465
1.97,1.97,1.97,-0.3268
-0.18,-0.18,-0.18,-0.3275
0.47,0.47,0.47,-0.3128
0.01,0.01,0.01,-0.3129
0.05,0.05,0.05,-0.3117
0.16,0.16,0.16,-0.3001
0.04,0.04,0.04,-0.3074
-1.6,-1.6,-1.6,-0.3233
0.07,0.07,0.07,-0.3126
-1,,,-0.3213
-0.49,-0.49,-0.49,-0.3256
0.08,0.08,0.08,-0.3148
-0.29,-0.29,-0.29,-0.3165
0.84,0.84,0.84,-0.3036
-1,,,-0.3136
-0.02,-0.02,-0.02,-0.3127
0,0,0,-0.3124
-1,,,-0.3124
-1.47,-1.47,-1.47,-0.3271
0.05,0.05,0.05,-0.3266
-1.07,-1.07,-1.07,-0.3273
-1,,,-0.3365
-1.6,-1.6,-1.6,-0.3425
-0.21,-0.21,-0.21,-0.3346
-1.61,-1.61,-1.61,-0.3503
-1.6,-1.6,-1.6,-0.3671
0.26,0.26,0.26,-0.3652
0.27,0.27,0.27,-0.3637
-0.09,-0.09,-0.09,-0.361
-1,,,-0.3778
0.1,0.1,0.1,-0.3757
-0.08,-0.08,-0.08,-0.3766
0.21,0.21,0.21,-0.3704
-1,,,-0.3787
0.24,0.24,0.24,-0.3765
0,0,0,-0.3767
-1.29,-1.29,-1.29,-0.3955
-1,,,-0.3998
-1,,,-0.4085
-1,,,-0.4177
-0.08,-0.08,-0.08,-0.4188
-0.24,-0.24,-0.24,-0.4112
-1,,,-0.4267
0.36,0.36,0.36,-0.4231
-0.22,-0.22,-0.22,-0.4153
-1.6,-1.6,-1.6,-0.4213
0,0,0,-0.4053
-1,,,-0.4053
-1.01,-1.01,-1.01,-0.4154
-1.6,-1.6,-1.6,-0.4314
-0.44,-0.44,-0.44,-0.4198
-0.83,-0.83,-0.83,-0.4281
-1,,,-0.4335
-1,,,-0.4335
-1,,,-0.4435
0.35,0.35,0.35,-0.4403
-0.95,-0.95,-0.95,-0.4498
-1.05,-1.05,-1.05,-0.4604
-1,,,-0.4706
-1.6,-1.6,-1.6,-0.4859
-0.79,-0.79,-0.79,-0.4945
-1,,,-0.5045
-1.01,-1.01,-1.01,-0.4986
-1,,,-0.4986
-1.01,-1.01,-1.01,-0.5087
-1.6,-1.6,-1.6,-0.5215
-0.09,-0.09,-0.09,-0.5225
-1.17,-1.17,-1.17,-0.535
-0.98,-0.98,-0.98,-0.5348
-0.88,-0.88,-0.88,-0.5397
-0.65,-0.65,-0.65,-0.5302
0.05,0.05,0.05,-0.5308
-1,,,-0.5408
-0.06,-0.06,-0.06,-0.5364
-0.07,-0.07,-0.07,-0.5271
0,0,0,-0.5111
-1,,,-0.5111
-0.1,-0.1,-0.1,-0.496
0.65,0.65,0.65,-0.4901
-1,,,-0.4841
-1,,,-0.4944
0.08,0.08,0.08,-0.4926
-0.04,-0.04,-0.04,-0.4896
-1,,,-0.502
-0.87,-0.87,-0.87,-0.5109
-0.27,-0.27,-0.27,-0.5008
-0.79,-0.79,-0.79,-0.5109
-0.67,-0.67,-0.67,-0.5186
-0.99,-0.99,-0.99,-0.5285
-1,,,-0.5408
0.24,0.24,0.24,-0.5384
0.2,0.2,0.2,-0.5376
-1,,,-0.5376
-1,,,-0.5505
-0.03,-0.03,-0.03,-0.5408
-0.99,-0.99,-0.99,-0.5347
0.72,0.72,0.72,-0.5275
-0.86,-0.86,-0.86,-0.5385
-0.31,-0.31,-0.31,-0.5298
-0.12,-0.12,-0.12,-0.531
-0.98,-0.98,-0.98,-0.5605
0.06,0.06,0.06,-0.5581
-0.09,-0.09,-0.09,-0.5637
0.1,0.1,0.1,-0.5628
-1,,,-0.5733
-0.87,-0.87,-0.87,-0.5836
-1,,,-0.594
0.01,0.01,0.01,-0.5779
-1,,,-0.5886
-1,,,-0.5886
0.02,0.02,0.02,-0.5835
0,0,0,-0.5843
0.1,0.1,0.1,-0.5804
-0.12,-0.12,-0.12,-0.59
-0.31,-0.31,-0.31,-0.5831
0.65,0.65,0.65,-0.5764
-1,,,-0.5864
0,0,0,-0.5764
0,0,0,-0.5617
-0.1,-0.1,-0.1,-0.5632
-1,,,-0.5625
0,0,0,-0.5525
0.02,0.02,0.02,-0.5363
-0.07,-0.07,-0.07,-0.5349
0.74,0.74,0.74,-0.5114
0.48,0.48,0.48,-0.4906
0.03,0.03,0.03,-0.4929
-1,,,-0.5056
-0.02,-0.02,-0.02,-0.5049
-1,,,-0.5049
0,0,0,-0.5059
0,0,0,-0.5051
0.17,0.17,0.17,-0.5055
0,0,0,-0.4955
0.25,0.25,0.25,-0.4954
-1,,,-0.5054
0,0,0,-0.4925
0.38,0.38,0.38,-0.4787
-0.09,-0.09,-0.09,-0.4696
0.34,0.34,0.34,-0.4562
0.04,0.04,0.04,-0.455
0,0,0,-0.4526
-1,,,-0.4526
0.54,0.54,0.54,-0.4508
0.33,0.33,0.33,-0.4453
0,0,0,-0.4293
0.02,0.02,0.02,-0.4291
0.6,0.6,0.6,-0.4131
0,0,0,-0.403
-1,,,-0.397
-0.26,-0.26,-0.26,-0.3952
0,0,0,-0.3869
-1,,,-0.3869
-1,,,-0.3869
0.01,0.01,0.01,-0.3768
0.08,0.08,0.08,-0.3795
-0.02,-0.02,-0.02,-0.3702
0.39,0.39,0.39,-0.3558
0.67,0.67,0.67,-0.3391
0,0,0,-0.3231
0.71,0.71,0.71,-0.3081
-1,,,-0.3081
-0.13,-0.13,-0.13,-0.2993
-1,,,-0.2993
-1,,,-0.2992
0.24,0.24,0.24,-0.2808
0.48,0.48,0.48,-0.2751
0.39,0.39,0.39,-0.2595
-0.08,-0.08,-0.08,-0.2505
0.41,0.41,0.41,-0.2376
0,0,0,-0.2311
-1,,,-0.2416
0.76,0.76,0.76,-0.224
-0.25,-0.25,-0.25,-0.2259
0,0,0,-0.2252
0.23,0.23,0.23,-0.2229
0.16,0.16,0.16,-0.2113
0.37,0.37,0.37,-0.2066
-0.01,-0.01,-0.01,-0.2132
0.11,0.11,0.11,-0.2021
0.38,0.38,0.38,-0.1883
0.07,0.07,0.07,-0.1884
0,0,0,-0.188
0.11,0.11,0.11,-0.1769
-0.1,-0.1,-0.1,-0.1692
0,0,0,-0.1665
-0.01,-0.01,-0.01,-0.1587
-0.01,-0.01,-0.01,-0.1521
0.07,0.07,0.07,-0.1415
0.05,0.05,0.05,-0.131
0,0,0,-0.1334
0.01,0.01,0.01,-0.1353
0.35,0.35,0.35,-0.1218
0.15,0.15,0.15,-0.1103
0.34,0.34,0.34,-0.1066
-0.04,-0.04,-0.04,-0.0971
-0.41,-0.41,-0.41,-0.1084
0.2,0.2,0.2,-0.0978
-0.02,-0.02,-0.02,-0.0949
0.62,0.62,0.62,-0.0875
-0.27,-0.27,-0.27,-0.0804
0.09,0.09,0.09,-0.0801
0.26,0.26,0.26,-0.0766
-0.06,-0.06,-0.06,-0.0782
0,0,0,-0.0682
-1,,,-0.0695
-0.19,-0.19,-0.19,-0.0614
0.34,0.34,0.34,-0.0581
0.34,0.34,0.34,-0.0447
0,0,0,-0.0347
0.02,0.02,0.02,-0.0347
0,0,0,-0.0347
0.08,0.08,0.08,-0.0349
0.75,0.75,0.75,-0.0262
-0.11,-0.11,-0.11,-0.0242
0,0,0,-0.0307
0.12,0.12,0.12,-0.0195
0,0,0,-0.0195
0.29,0.29,0.29,-0.0166
0.14,0.14,0.14,-0.0142
0,0,0,-0.0042
0,0,0,-0.0042
0.06,0.06,0.06,-0.0038
0.64,0.64,0.64,0.0033
0,0,0,-0.0041
0.31,0.31,0.31,-0.0058
-0.24,-0.24,-0.24,-0.0085
0.31,0.31,0.31,0.0046
0.29,0.29,0.29,0.0077
0.03,0.03,0.03,0.018
-0.14,-0.14,-0.14,0.0166
-0.04,-0.04,-0.04,0.0162
-0.14,-0.14,-0.14,0.0131
0.01,0.01,0.01,0.0132
0,0,0,0.0107
-1,,,0.0107
0.15,0.15,0.15,0.0122
0.12,0.12,0.12,0.0096
0.59,0.59,0.59,0.0164
0.24,0.24,0.24,0.0154
0,0,0,0.015
0.29,0.29,0.29,0.0179
0.22,0.22,0.22,0.0301
0,0,0,0.0247
0.84,0.84,0.84,0.0298
0.33,0.33,0.33,0.0331
-0.13,-0.13,-0.13,0.0316
0,0,0,0.0256
0,0,0,0.0256
0.1,0.1,0.1,0.0366
0.34,0.34,0.34,0.0426
0.75,0.75,0.75,0.0501
0.59,0.59,0.59,0.066
0.65,0.65,0.65,0.0825
0.27,0.27,0.27,0.0851
0.44,0.44,0.44,0.0887
0,0,0,0.0889
-1,,,0.075
0.11,0.11,0.11,0.0694
-0.22,-0.22,-0.22,0.0672
0.22,0.22,0.22,0.0623
-0.05,-0.05,-0.05,0.0718
0,0,0,0.0731
0.3,0.3,0.3,0.0861
0.27,0.27,0.27,0.0988
0,0,0,0.0964
-1.6,-1.6,-1.6,0.0756
0.78,0.78,0.78,0.0795
0.59,0.59,0.59,0.0862
0.37,0.37,0.37,0.0858
0.82,0.82,0.82,0.094
-0.07,-0.07,-0.07,0.1033
0,0,0,0.0957
0.29,0.29,0.29,0.1011
0.03,0.03,0.03,0.1014
0.31,0.31,0.31,0.1022
0.4,0.4,0.4,0.1046
0.09,0.09,0.09,0.1018
0.41,0.41,0.41,0.106
0.23,0.23,0.23,0.1072
0.21,0.21,0.21,0.1055
0.04,0.04,0.04,0.1052
0.13,0.13,0.13,0.1065
-0.05,-0.05,-0.05,0.1049
0.2,0.2,0.2,0.1079
0,0,0,0.1079
-0.04,-0.04,-0.04,0.1076
-0.01,-0.01,-0.01,0.1076
0,0,0,0.1069
0,0,0,0.1064
0,0,0,0.1064
0.07,0.07,0.07,0.107
0.16,0.16,0.16,0.1051
2,2,2,0.1236
0.02,0.02,0.02,0.1204
0,0,0,0.1208
0.61,0.61,0.61,0.131
0.66,0.66,0.66,0.1356
0.3,0.3,0.3,0.1388
0.12,0.12,0.12,0.1338
0,0,0,0.1365
0.61,0.61,0.61,0.1417
0.51,0.51,0.51,0.1442
0,0,0,0.1448
0,0,0,0.1448
0.28,0.28,0.28,0.1576
0.13,0.13,0.13,0.1608
-0.11,-0.11,-0.11,0.1563
0.78,0.78,0.78,0.1607
-0.51,-0.51,-0.51,0.1556
0,0,0,0.1554
-1,,,0.1454
0,0,0,0.1446
0,0,0,0.1371
0,0,0,0.1382
0,0,0,0.1382
0,0,0,0.137
0.03,0.03,0.03,0.1373
0,0,0,0.1344
-0.22,-0.22,-0.22,0.1308
-0.43,-0.43,-0.43,0.1265
-1,,,0.1165
0,0,0,0.1159
0,0,0,0.1095
0,0,0,0.1095
0,0,0,0.1064
