0.00,0.00,-0.32
0.00,0.00,-0.04
0.00,0.00,0.04
0.00,0.00,-0.03
0.00,0.00,0.20
0.00,0.00,-0.15
0.00,0.00,-0.01
0.00,0.00,0.11
0.00,0.00,0.07
0.00,0.00,-0.23
0.00,0.00,0.06
0.00,0.00,-0.14
0.00,0.00,-0.21
0.00,0.00,-0.36
0.00,0.00,0.05
0.00,0.00,-0.33
0.00,0.00,0.04
0.00,0.00,-0.18
0.00,0.00,-0.19
0.00,0.00,0.08
0.00,0.00,-0.16
0.00,0.00,-0.24
0.00,0.00,0.14
0.00,0.00,-0.13
100.00,978.00,0.44
0.00,978.00,-0.14
0.00,0.00,0.17
0.00,0.00,0.11
100.00,772.00,0.45
0.00,772.00,-0.38
0.00,772.00,-0.10
0.00,772.00,-0.13
0.00,772.00,-0.28
0.00,772.00,-0.22
0.00,772.00,-0.09
0.00,772.00,0.25
0.00,772.00,-0.17
0.00,772.00,-0.17
0.00,772.00,0.13
0.00,772.00,-0.05
0.00,772.00,0.01
0.00,772.00,0.05
0.00,772.00,-0.07
0.00,772.00,-0.28
0.00,772.00,-0.30
0.00,772.00,0.16
0.00,772.00,0.14
0.00,772.00,-0.08
0.00,772.00,0.21
0.00,772.00,0.05
0.00,772.00,0.36
0.00,772.00,-0.12
0.00,0.00,-0.08
0.00,0.00,-0.28
0.00,0.00,0.00
100.00,819.00,0.43
100.00,1758.00,0.44
0.00,1758.00,-0.13
0.00,1758.00,0.36
0.00,1758.00,0.05
0.00,1758.00,0.03
0.00,1758.00,0.06
0.00,1758.00,-0.33
0.00,1758.00,-0.19
0.00,1758.00,-0.07
0.00,1758.00,-0.14
0.00,1758.00,0.17
0.00,1758.00,-0.16
0.00,1758.00,-0.06
0.00,1758.00,-0.20
0.00,1758.00,0.19
0.00,1758.00,-0.16
0.00,1758.00,0.10
0.00,1758.00,-0.03
0.00,1758.00,-0.22
0.00,1758.00,-0.10
0.00,1758.00,0.12
0.00,1758.00,-0.17
0.00,0.00,-0.27
0.00,0.00,-0.09
0.00,0.00,0.04
0.00,0.00,0.15
0.00,0.00,0.26
0.00,0.00,-0.06
0.00,0.00,0.05
0.00,0.00,-0.21
0.00,0.00,-0.25
0.00,0.00,-0.13
0.00,0.00,-0.33
0.00,0.00,0.21
0.00,0.00,-0.18
0.00,0.00,-0.23
0.00,0.00,-0.03
0.00,0.00,-0.07
0.00,0.00,-0.28
0.00,0.00,-0.04
100.00,947.00,0.45
0.00,947.00,-0.27
100.00,1929.00,0.45
0.00,1929.00,-0.19
0.00,1929.00,-0.05
0.00,1929.00,-0.05
0.00,1929.00,0.04
0.00,1929.00,0.11
0.00,0.00,-0.14
0.00,0.00,-0.19
0.00,0.00,-0.26
0.00,0.00,0.02
0.00,0.00,0.09
0.00,0.00,-0.25
0.00,0.00,-0.06
0.00,0.00,-0.25
0.00,0.00,0.17
0.00,0.00,-0.15
0.00,0.00,-0.27
0.00,0.00,0.01
0.00,0.00,-0.15
0.00,0.00,-0.21
100.00,863.00,0.43
0.00,863.00,0.22
0.00,863.00,0.03
0.00,863.00,-0.05
0.00,863.00,-0.08
0.00,863.00,-0.17
0.00,863.00,-0.08
0.00,863.00,-0.23
0.00,863.00,0.10
0.00,863.00,-0.18
0.00,863.00,0.12
0.00,863.00,-0.06
0.00,0.00,0.29
0.00,0.00,-0.14
100.00,909.00,0.44
0.00,909.00,-0.15
0.00,909.00,-0.15
0.00,909.00,-0.03
0.00,909.00,-0.27
0.00,909.00,-0.29
0.00,909.00,0.34
100.00,1618.00,0.44
0.00,1618.00,-0.09
0.00,1618.00,0.24
0.00,1618.00,0.19
0.00,1618.00,-0.34
0.00,1618.00,0.33
0.00,1618.00,0.21
0.00,1618.00,-0.19
0.00,1618.00,-0.36
0.00,1618.00,-0.13
0.00,1618.00,0.01
0.00,1618.00,-0.05
0.00,1618.00,0.13
0.00,1618.00,-0.10
0.00,1618.00,0.31
0.00,1618.00,-0.04
0.00,1618.00,-0.23
0.00,0.00,0.31
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,-0.06
0.00,0.00,-0.01
0.00,0.00,-0.03
100.00,662.00,0.45
0.00,662.00,0.10
0.00,662.00,-0.06
0.00,662.00,-0.12
0.00,662.00,0.33
0.00,662.00,-0.08
0.00,662.00,-0.16
0.00,662.00,-0.09
100.00,1624.00,0.45
0.00,1624.00,-0.23
0.00,1624.00,0.04
0.00,1624.00,-0.24
0.00,1624.00,0.17
0.00,1624.00,0.09
0.00,1624.00,0.03
100.00,2345.00,0.45
0.00,2345.00,0.09
100.00,2927.00,0.44
0.00,2927.00,-0.17
0.00,2927.00,-0.02
100.00,3848.00,0.45
0.00,0.00,0.28
0.00,0.00,-0.23
0.00,0.00,-0.14
0.00,0.00,-0.22
0.00,0.00,-0.01
0.00,0.00,-0.27
0.00,0.00,0.35
0.00,0.00,0.17
0.00,0.00,-0.29
0.00,0.00,-0.16
0.00,0.00,-0.16
100.00,834.00,0.45
0.00,834.00,-0.05
0.00,834.00,0.19
0.00,834.00,-0.03
100.00,1395.00,0.45
0.00,1395.00,0.13
0.00,1395.00,-0.01
0.00,1395.00,-0.07
0.00,1395.00,0.14
0.00,1395.00,-0.12
0.00,1395.00,-0.03
0.00,1395.00,0.34
0.00,1395.00,0.36
0.00,1395.00,0.07
0.00,1395.00,0.23
0.00,0.00,-0.11
0.00,0.00,0.07
100.00,624.00,0.45
0.00,624.00,-0.09
0.00,624.00,-0.15
0.00,624.00,0.24
0.00,624.00,-0.19
0.00,624.00,-0.33
0.00,624.00,0.37
0.00,624.00,-0.08
0.00,624.00,0.00
100.00,1257.00,0.43
0.00,1257.00,0.00
0.00,1257.00,-0.18
0.00,1257.00,-0.25
0.00,1257.00,-0.10
0.00,1257.00,-0.09
0.00,1257.00,-0.12
0.00,1257.00,-0.04
0.00,1257.00,-0.12
100.00,1898.00,0.45
100.00,2691.00,0.45
100.00,3337.00,0.44
0.00,3337.00,-0.14
0.00,3337.00,-0.21
0.00,3337.00,0.29
0.00,3337.00,0.23
0.00,0.00,0.25
0.00,0.00,-0.01
100.00,433.00,0.45
100.00,1260.00,0.44
0.00,1260.00,-0.06
0.00,1260.00,0.03
0.00,1260.00,0.01
0.00,1260.00,-0.12
0.00,1260.00,-0.13
0.00,1260.00,-0.15
0.00,1260.00,-0.13
0.00,1260.00,-0.17
0.00,1260.00,0.27
0.00,1260.00,-0.11
0.00,1260.00,-0.13
100.00,1775.00,0.45
0.00,1775.00,0.07
100.00,2681.00,0.43
0.00,2681.00,-0.29
100.00,3352.00,0.43
0.00,3352.00,0.27
0.00,3352.00,0.11
0.00,3352.00,-0.21
0.00,3352.00,-0.20
0.00,3352.00,-0.14
0.00,3352.00,0.00
0.00,3352.00,0.10
0.00,0.00,0.02
100.00,872.00,0.43
0.00,872.00,0.35
0.00,872.00,-0.05
0.00,872.00,-0.13
0.00,872.00,-0.05
0.00,872.00,0.18
0.00,872.00,-0.12
100.00,1370.00,0.43
0.00,1370.00,-0.27
100.00,2325.00,0.43
100.00,2769.00,0.43
100.00,3154.00,0.44
0.00,3154.00,0.03
0.00,3154.00,-0.04
