0.00,0.00,-0.12
0.00,0.00,0.32
0.00,0.00,-0.27
0.00,0.00,-0.04
0.00,0.00,-0.23
0.00,0.00,-0.20
0.00,0.00,0.26
0.00,0.00,-0.14
0.00,0.00,-0.21
0.00,0.00,0.33
0.00,0.00,0.14
0.00,0.00,-0.21
0.00,0.00,-0.12
0.00,0.00,-0.27
0.00,0.00,-0.06
0.00,0.00,-0.22
0.00,0.00,-0.04
0.00,0.00,-0.20
0.00,0.00,-0.19
0.00,0.00,-0.12
0.00,0.00,-0.25
0.00,0.00,-0.20
0.00,0.00,-0.02
0.00,0.00,-0.17
0.00,0.00,-0.20
0.00,0.00,-0.01
0.00,0.00,-0.17
0.00,0.00,-0.00
0.00,0.00,-0.21
0.00,0.00,-0.10
0.00,0.00,-0.01
0.00,0.00,-0.30
0.00,0.00,-0.05
0.00,0.00,-0.20
0.00,0.00,0.26
0.00,0.00,-0.31
0.00,0.00,-0.08
0.00,0.00,-0.18
0.00,0.00,0.05
0.00,0.00,-0.05
0.00,0.00,0.20
0.00,0.00,-0.08
0.00,0.00,0.09
0.00,0.00,0.29
0.00,0.00,0.30
0.00,0.00,-0.04
0.00,0.00,0.08
0.00,0.00,0.32
0.00,0.00,-0.17
0.00,0.00,-0.09
0.00,0.00,-0.19
0.00,0.00,0.04
0.00,0.00,-0.02
0.00,0.00,-0.33
0.00,0.00,0.01
0.00,0.00,-0.16
0.00,0.00,-0.07
0.00,0.00,-0.07
0.00,0.00,-0.07
100.00,496.00,0.45
0.00,496.00,-0.17
0.00,496.00,-0.23
0.00,496.00,-0.19
0.00,496.00,-0.14
0.00,0.00,-0.20
0.00,0.00,0.35
0.00,0.00,-0.17
0.00,0.00,-0.31
0.00,0.00,0.03
100.00,675.00,0.45
0.00,675.00,-0.22
0.00,675.00,-0.09
0.00,675.00,-0.35
0.00,675.00,0.40
0.00,675.00,0.03
0.00,675.00,0.12
0.00,675.00,-0.16
0.00,675.00,-0.03
0.00,675.00,0.17
0.00,675.00,-0.09
0.00,0.00,-0.15
0.00,0.00,-0.15
0.00,0.00,-0.20
0.00,0.00,-0.14
0.00,0.00,-0.03
0.00,0.00,-0.26
0.00,0.00,-0.15
0.00,0.00,-0.29
0.00,0.00,-0.31
0.00,0.00,-0.13
0.00,0.00,0.09
0.00,0.00,-0.03
0.00,0.00,0.01
0.00,0.00,0.03
0.00,0.00,0.19
0.00,0.00,-0.22
0.00,0.00,-0.28
0.00,0.00,-0.19
0.00,0.00,0.03
0.00,0.00,-0.27
0.00,0.00,-0.03
0.00,0.00,-0.22
0.00,0.00,0.02
0.00,0.00,-0.10
0.00,0.00,0.03
0.00,0.00,0.13
0.00,0.00,-0.29
0.00,0.00,-0.06
0.00,0.00,-0.26
0.00,0.00,-0.12
100.00,627.00,0.44
0.00,627.00,0.21
0.00,0.00,-0.10
0.00,0.00,-0.10
0.00,0.00,-0.13
0.00,0.00,0.23
0.00,0.00,-0.04
100.00,971.00,0.44
100.00,1929.00,0.45
0.00,1929.00,0.31
0.00,1929.00,0.17
100.00,2604.00,0.44
100.00,3091.00,0.43
0.00,3091.00,-0.24
0.00,3091.00,-0.19
0.00,3091.00,0.03
0.00,3091.00,-0.10
0.00,3091.00,0.28
0.00,0.00,0.21
0.00,0.00,-0.21
0.00,0.00,-0.20
0.00,0.00,-0.26
0.00,0.00,-0.27
0.00,0.00,0.06
0.00,0.00,-0.27
0.00,0.00,-0.12
0.00,0.00,-0.23
0.00,0.00,0.09
0.00,0.00,0.10
100.00,975.00,0.42
0.00,975.00,-0.28
0.00,975.00,-0.21
0.00,975.00,-0.07
0.00,975.00,0.13
0.00,0.00,-0.23
0.00,0.00,-0.09
100.00,425.00,0.44
0.00,425.00,-0.04
100.00,1276.00,0.45
0.00,1276.00,0.16
0.00,1276.00,-0.01
0.00,1276.00,-0.01
0.00,1276.00,0.25
0.00,1276.00,-0.01
0.00,1276.00,0.19
0.00,1276.00,0.06
0.00,1276.00,-0.12
0.00,1276.00,-0.21
0.00,1276.00,-0.09
0.00,1276.00,0.13
0.00,0.00,-0.27
0.00,0.00,0.13
0.00,0.00,-0.24
100.00,722.00,0.45
0.00,722.00,-0.00
0.00,722.00,0.12
100.00,1368.00,0.45
0.00,1368.00,0.22
100.00,1747.00,0.44
0.00,1747.00,0.07
0.00,1747.00,-0.17
0.00,1747.00,-0.22
0.00,1747.00,-0.01
0.00,1747.00,0.37
0.00,1747.00,-0.20
0.00,1747.00,-0.14
100.00,2685.00,0.44
0.00,0.00,-0.07
100.00,733.00,0.44
0.00,733.00,-0.23
0.00,733.00,-0.09
0.00,733.00,-0.10
0.00,733.00,0.22
100.00,1525.00,0.45
0.00,1525.00,0.32
0.00,1525.00,-0.17
100.00,2390.00,0.43
0.00,2390.00,0.25
0.00,2390.00,-0.20
0.00,2390.00,-0.17
0.00,2390.00,-0.16
0.00,2390.00,-0.19
0.00,2390.00,0.27
0.00,0.00,-0.24
0.00,0.00,-0.06
0.00,0.00,-0.07
0.00,0.00,0.04
0.00,0.00,-0.02
0.00,0.00,0.00
0.00,0.00,-0.01
100.00,693.00,0.45
0.00,693.00,-0.27
0.00,693.00,-0.25
0.00,693.00,0.17
0.00,693.00,0.03
0.00,693.00,-0.01
0.00,693.00,0.09
0.00,693.00,0.23
0.00,693.00,-0.06
0.00,0.00,-0.27
0.00,0.00,-0.17
0.00,0.00,-0.02
0.00,0.00,0.07
0.00,0.00,0.08
100.00,973.00,0.42
100.00,1434.00,0.44
0.00,1434.00,-0.28
100.00,2370.00,0.42
100.00,3258.00,0.44
0.00,3258.00,0.01
0.00,3258.00,-0.07
0.00,3258.00,-0.07
0.00,3258.00,0.15
0.00,3258.00,0.20
