0.00,1242.63,-0.15
0.00,880.04,0.17
0.00,1501.16,-0.26
0.00,1275.51,-0.00
0.00,1777.96,-0.28
0.00,1566.84,-0.06
0.00,1497.89,-0.24
0.00,1021.67,0.20
0.00,1218.17,-0.11
0.00,861.27,-0.23
0.00,1380.36,-0.28
0.00,921.51,-0.09
0.00,779.14,-0.01
0.00,764.89,0.14
0.00,1216.01,-0.31
0.00,1010.01,-0.33
0.00,951.08,-0.26
0.00,1086.59,-0.02
0.00,1165.70,-0.21
0.00,1009.86,-0.11
0.00,1152.79,0.00
0.00,1048.98,0.16
0.00,720.24,0.02
0.00,983.29,-0.31
0.00,866.19,0.26
0.00,668.32,-0.29
0.00,891.82,-0.31
0.00,895.12,0.15
0.00,720.67,0.29
0.00,810.48,-0.03
0.00,851.64,-0.07
0.00,919.05,0.13
0.00,850.26,-0.23
0.00,961.73,-0.04
0.00,861.95,-0.34
0.00,891.92,0.02
0.00,938.37,-0.11
0.00,725.88,-0.12
0.00,756.84,0.01
0.00,706.29,0.13
0.00,705.35,0.18
0.00,906.23,-0.04
0.00,885.08,-0.04
0.00,721.01,0.08
0.00,631.07,0.04
0.00,740.70,-0.06
0.00,777.18,-0.05
0.00,710.36,0.02
0.00,694.13,-0.01
0.00,511.21,0.10
0.00,762.88,0.26
0.00,929.59,-0.07
0.00,649.74,-0.10
0.00,822.02,-0.16
0.00,804.38,-0.20
0.00,635.27,0.23
0.00,670.43,-0.08
0.00,1043.71,-0.24
0.00,511.04,0.35
0.00,822.52,-0.10
0.00,688.21,0.13
0.00,836.55,-0.22
0.00,592.78,-0.05
0.00,637.52,0.05
0.00,661.29,-0.07
0.00,653.91,0.14
0.00,653.72,-0.18
0.00,649.26,-0.08
0.00,658.27,0.07
0.00,613.52,0.09
0.00,679.44,-0.15
0.00,698.81,0.25
0.00,647.98,-0.17
0.00,611.56,0.34
0.00,721.98,-0.19
0.00,563.90,-0.08
0.00,700.68,-0.15
0.00,582.14,-0.01
0.00,547.37,-0.09
0.00,560.42,-0.17
0.00,672.71,-0.06
0.00,591.49,-0.22
0.00,550.09,0.44
0.00,677.40,0.21
0.00,554.29,-0.05
0.00,675.51,-0.28
0.00,554.92,0.14
0.00,530.77,-0.10
0.00,587.08,0.00
0.00,418.74,-0.00
0.00,607.64,-0.12
100.00,329.70,0.43
0.00,761.59,-0.24
0.00,474.05,0.38
0.00,568.74,-0.19
0.00,554.00,0.15
0.00,541.47,-0.16
0.00,818.75,-0.31
0.00,579.45,0.28
0.00,589.52,-0.17
100.00,340.88,0.43
0.00,506.43,0.14
0.00,509.35,-0.08
0.00,442.51,-0.05
0.00,468.04,-0.19
0.00,468.54,-0.18
0.00,453.55,0.05
100.00,396.39,0.44
0.00,543.21,-0.04
0.00,449.78,-0.24
0.00,432.85,0.41
100.00,357.07,0.44
0.00,337.17,-0.14
0.00,472.57,0.10
0.00,556.77,-0.22
0.00,468.01,0.31
100.00,313.85,0.45
0.00,590.15,-0.18
0.00,441.94,0.07
0.00,425.33,0.03
0.00,515.54,0.03
100.00,389.02,0.45
0.00,441.13,0.09
0.00,403.20,0.02
0.00,446.85,0.07
0.00,400.07,-0.02
0.00,434.67,-0.07
100.00,325.30,0.45
0.00,355.72,-0.01
0.00,402.40,-0.16
0.00,348.71,0.00
0.00,446.47,-0.16
0.00,430.09,0.05
0.00,377.28,-0.24
0.00,379.31,0.21
0.00,352.30,0.32
0.00,405.11,0.00
0.00,363.19,0.13
0.00,438.92,-0.06
0.00,431.56,-0.15
0.00,383.34,-0.12
